question,initial_answer,ground_truth,answer_under_mis_reasoning,reasoning_mis_answer,initial_correct,misreasoning_correct,misreasoning_equal_reasoning_answer,initial_equal_misreasoning_answer,category
what engine is in a holden v8 supercar,A 5.0-litre naturally aspirated pushrod V8 (Chevrolet small-block–based race engine).,['V8-engine'],5.0-litre naturally aspirated pushrod V8,twin-turbo V6,False,False,False,True,count_5
when did the sat become out of 1600,March 2016.,"['March 2016', '2014', '2016']",March 2016,September 2015,False,False,False,True,count_5
when was the minimum wage established in the united states,"October 24, 1938","['1938', '1933', '1912']","October 24, 1938",1935,False,False,False,True,count_5
when did the rational dress society begin to work,1881,['1881'],1881,1885,True,True,False,True,count_1
what is the baby elephants name in jungle book,"Hathi Jr. (""Junior"")",['Hathi Jr.'],Hathi Jr.,Winifred,True,True,False,True,count_1
where is fe best absorbed in the body,The duodenum (proximal small intestine).,"['in the duodenum', 'the duodenum']",Duodenum (proximal small intestine),the jejunum,True,True,False,True,count_1
who is the biggest selling female group of all time,Spice Girls,['Spice Girls'],Spice Girls,TLC,True,True,False,True,count_1
epidemiologists attempt to explain the link between health and variables such as,"person, place, and time (e.g., age/sex/race; location/environment; temporal trends).","['biological agents', 'disease conditions in defined populations', 'smoking', 'stress', 'chemicals', 'alcohol']","person, place, and time",nutrition,False,False,False,True,count_5
who won the mens single ice skating 2018,Yuzuru Hanyu,"['Yuzuru Hanyu', 'Javier Fernández', 'Shoma Uno']",Yuzuru Hanyu,Patrick Chan,False,False,False,True,count_5
where is the boy who played charlie in willy wonka,"Lowville, New York; Peter Ostrum (the 1971 Charlie) is a veterinarian there.","['Peter Gardner[4] Ostrum', 'Lowville, New York']","Lowville, New York","Syracuse, New York",True,True,False,True,count_1
where was the first session of the assam association held in1905,Dibrugarh,['Guwahati'],Dibrugarh,Sylhet,False,False,False,True,count_5
who played ice queen in chronicles of narnia,Tilda Swinton,"['Tilda Swinton', 'Laura Brent']",Tilda Swinton,Charlize Theron,False,False,False,True,count_5
when is season 2 of jessica jones being released,"March 8, 2018.","['March 8, 2018']","March 8, 2018","February 16, 2018",True,True,False,True,count_1
when was united nations convention on the rights of the child created,20 November 1989,['20 November 1989'],20 November 1989,1979,True,True,False,True,count_1
swan lake the sleeping beauty and the nutcracker are three famous ballets by,Pyotr Ilyich Tchaikovsky,['Pyotr Ilyich Tchaikovsky'],Pyotr Ilyich Tchaikovsky,Marius Petipa,True,True,False,True,count_1
what type of database is library literature and information science,A subject-specific bibliographic indexing and abstracting (citation) database for library and information science.,"['bibliographic database', 'bibliographic']",Full-text database,full-text database,True,False,True,False,count_2
when did the united states start using the death penalty,1608.,"['the beginning', '1608']",1790,1791,True,False,False,False,count_3
when was coffee first made into a drink,Mid-15th century CE.,"['15th century', 'the 15th century']",Mid-15th century CE,16th century,True,True,False,True,count_1
who is jared on the bold and the beautiful,"Jarrett Maxwell — a British fashion reporter for Spencer Publications (Eye on Fashion), played by Andrew Collins.",['Andrew Collins'],"Jarrett Maxwell, a British fashion reporter at Spencer Publications, portrayed by Andrew Collins.",Michael Steger,False,False,False,True,count_5
who wrote knock knock knocking on heavens door,Bob Dylan,['Bob Dylan'],Bob Dylan,Eric Clapton,True,True,False,True,count_1
when did the movie napoleon dynamite come out,"June 11, 2004","['June\xa011,\xa02004', '2004']","June 11, 2004","August 27, 2004",True,True,False,True,count_1
who starred in an officer and a gentleman,"Richard Gere, Debra Winger, and Louis Gossett Jr.","['Richard Gere', 'David Keith', 'Louis Gossett Jr.', 'Debra Winger', 'Phillip J. Salmon']",Richard Gere,Tom Cruise,False,False,False,False,count_6
who plays chummy's mother in call the midwife,Joanna David,['Cheryl Campbell'],Joanna David,Miranda Richardson,False,False,False,True,count_5
name two fibres which are made of proteins,Wool and silk.,"['feathers', 'hair', 'wool', 'fur', 'silk']",Wool and silk,cotton and nylon,False,False,False,True,count_5
how many super bowl games has the patriots played in,11,"['10', 'ten', 'ten times']",11,11,False,False,True,True,count_5
where do they put the tomb vampires in order to burn them during founders day,In the Founders Hall basement.,['the Gilbert building'],In the basement of the Gilbert building.,the old Fell Church,False,False,False,False,count_6
who is the king and queen of the netherlands,King Willem-Alexander and Queen Máxima.,"['Queen Máxima of the Netherlands', 'King Willem-Alexander']",King Willem-Alexander and Queen Máxima,Queen Beatrix and Prince Claus,True,True,False,True,count_1
where is gall bladder situated in human body,On the underside of the liver in the right upper abdomen (right hypochondrium).,['beneath the liver'],On the underside of the liver in the right upper abdomen (right hypochondrium).,behind the stomach,True,True,False,True,count_1
what is the current population of bora bora,"About 10,600 people.","['10,605']","10,605","12,700",True,True,False,True,count_1
where does tropic of cancer pass in india,"Gujarat, Rajasthan, Madhya Pradesh, Chhattisgarh, Jharkhand, West Bengal, Tripura and Mizoram.","['Chhattisgarh', 'West Bengal', 'Gujarat', 'State of Tripura', 'Jharkhand', 'State of Mizoram', 'Madhya Pradesh', 'Rajasthan']","Gujarat, Rajasthan, Madhya Pradesh, Chhattisgarh, Jharkhand, West Bengal, Tripura, Mizoram",Uttar Pradesh,True,True,False,True,count_1
who made the song falling in love with you,"Elvis Presley recorded it in 1961; it was written by Hugo Peretti, Luigi Creatore, and George David Weiss.","['Hugo Peretti', 'George David Weiss', 'Elvis Presley', 'Luigi Creatore']",Elvis Presley,Frank Sinatra,True,False,False,True,count_3
which is produced in plants of narora kakrapar tarapur,Nuclear (atomic) electricity.,['Atomic Power'],Electricity,Electricity,True,False,True,True,count_2
what is the first book of percy jackson,The Lightning Thief,['The Lightning Thief'],The Lightning Thief,The Battle of the Labyrinth,True,True,False,True,count_1
who was originally cast to play indiana jones,Tom Selleck,['Tom Selleck'],Tom Selleck,Harrison Ford,True,True,False,True,count_1
what proposition made the insurance commissioner an elected position,California Proposition 103 (1988).,"['Proposition 103', 'Proposition 103 in 1988']",California Proposition 103 (1988),Proposition 104,True,True,False,True,count_1
who played amy grant i i can only imagine,Nicole DuPort,['Nicole DuPort'],Nicole DuPort,Madeline Carroll,True,True,False,True,count_1
who sings the song only in my dreams,Debbie Gibson,['Debbie Gibson'],Debbie Gibson,Tiffany,True,True,False,True,count_1
who appoints the chair of the federal reserve system,"The U.S. President, with Senate confirmation.",['President of the United States'],The President of the United States.,The Board of Governors of the Federal Reserve System,False,True,False,True,count_4
who wins the next iron chef super chefs,Geoffrey Zakarian,"['Zakarian', 'Geoffrey Zakarian']",Geoffrey Zakarian,Michael Symon,True,True,False,True,count_1
when does body temperature tend to be lowest,"Early morning, typically around 4–6 a.m.",['11 p.m. to 3 a.m.'],"Early morning, around 4–6 a.m.",around 8 p.m.,False,False,False,True,count_5
who sings the whiskey ain't workin anymore,Travis Tritt and Marty Stuart,"['Dennis Locorriere', 'Marty Stuart', 'Travis Tritt', 'Tim Passmore', 'Travis Tritt and Marty Stuart']",Travis Tritt and Marty Stuart,Clint Black,False,False,False,True,count_5
what year is it for the jewish calendar,5786,"['AM 5778', '5778']",5786,5779,False,False,False,True,count_5
chief ministers of tamil nadu mentioned on wikipedia,"P. S. Kumaraswamy Raja, C. Rajagopalachari, K. Kamaraj, M. Bhaktavatsalam, C. N. Annadurai, V. R. Nedunchezhiyan, M. Karunanidhi, M. G. Ramachandran, V. N. Janaki Ramachandran, J. Jayalalithaa, O. Panneerselvam, Edappadi K. Palaniswami, M. K. Stalin","['Ramakrishna Ranga Rao', 'Tanguturi Prakasam', 'P. Subbarayan', 'M. G. Ramachandran', 'Janaki Ramachandran', 'P. T. Rajan', 'J. Jayalalithaa', 'M. Karunanidhi', 'A. Subbarayalu Reddiar', 'C. N. Annadurai', 'P. S. Kumaraswamy Raja', 'K. Palaniswami', 'O. Panneerselvam', 'V.R. Nedunchezhiyan', 'Raja of Panagal', 'O. P. Ramaswamy Reddiyar', 'Kurma Venkata Reddy Naidu', 'B. Munuswamy Naidu', 'C. Rajagopalachari']","A. Subbarayalu Reddiar, Panaganti Ramarayaningar (Raja of Panagal), P. Subbarayan, Kurma Venkata Reddy Naidu, B. Munuswamy Naidu, Ramakrishna Ranga Rao (Raja of Bobbili), P. T. Rajan, C. Rajagopalachari, Tanguturi Prakasam, O. P. Ramaswami Reddiar, P. S. Kumaraswami Raja, K. Kamaraj, M. Bhaktavatsalam, C. N. Annadurai, V. R. Nedunchezhiyan, M. Karunanidhi, M. G. Ramachandran, V. N. Janaki Ramachandran, J. Jayalalithaa, O. Panneerselvam, Edappadi K. Palaniswami, M. K. Stalin",K. Kamaraj,False,False,False,False,count_6
what is the function of a political action committee (pac),"To raise and spend money to influence elections by collecting donations and funding candidates, parties, or independent political advocacy.",['pools campaign contributions from members'],To raise and spend money to influence elections by collecting donations and supporting or opposing candidates and parties through contributions and independent expenditures.,to draft policy proposals and advise candidates on political strategy,True,False,False,True,count_3
who has the most followers in the world on instagram,Cristiano Ronaldo,"[""Instagram's own account"", 'Instagram']",Instagram (@instagram),Cristiano Ronaldo,False,True,False,False,count_4
what type of political system does el salvador have,A unitary presidential representative democratic republic with a multiparty system.,"['a presidential representative democratic republic', '""flawed democracy""', 'presidential representative democratic republic']",A unitary electoral authoritarian presidential republic under a dominant-party system.,an authoritarian one-party state,False,False,False,False,count_6
where is simple squamous epithelium found in the body,"Alveoli of lungs; endothelium of blood and lymphatic vessels and heart (endocardium); mesothelium of serous membranes (pleura, pericardium, peritoneum); parietal layer of Bowman’s capsule and thin limbs of Henle in kidney.","['alveoli', 'outer layer of skin', 'capillaries', 'glomeruli']","Alveoli of the lungs; endothelium lining blood and lymphatic vessels and the heart (endocardium); mesothelium lining serous membranes (pleura, pericardium, peritoneum); parietal layer of Bowman’s capsule; thin segments (limbs) of the loop of Henle.",Bowman’s capsule of the kidney,False,False,False,True,count_5
